source_id,source_name,RA,DEC,z_spec_HETDEX,z_hetdex_src,z_hetdex_conf,source_type,detectid,selected_det,det_type,line_id,RA_det,DEC_det,src_separation,n_members,gmag_err,gmag,Av,ebv,wave,wave_err,flux,flux_err,flux_obs,flux_obs_err,flux_aper,flux_aper_err,flux_aper_obs,flux_aper_obs_err,flag_aper,sigma,sigma_err,continuum,continuum_err,continuum_obs,continuum_obs_err,sn,sn_err,chi2,chi2_err,flux_noise_1sigma_obs,flux_noise_1sigma,apcor,counterpart_mag,counterpart_mag_err,counterpart_dist,counterpart_catalog_name,counterpart_filter_name,plya_classification,best_z,best_pz,z_diagnose,cls_diagnose,stellartype,agn_flag,wave_group_id,wave_group_a,wave_group_b,wave_group_pa,wave_group_ra,wave_group_dec,wave_group_wave,fwhm,throughput,shotid,field,date,obsid,multiframe,fiber_id,weight,x_raw,y_raw,x_ifu,y_ifu,ra_aper,dec_aper,catalog_name_aper,filter_name_aper,dist_aper,mag_aper,mag_aper_err,major,minor,theta,file,pr,class,Type,ID,pr_2,class_2,Type_2,pr_3,class_3,Type_3,pr_4,class_4,Type_4,pr_5,class_5,Type_5,pr_6,class_6,Type_6,pr_7,class_7,Type_7,mean_pr,prob,class_mean_pr,class_median_pr,class_median_pr_0.6,class_median_pr_0.7,class_median_pr_0.8,all_equal,count_class_1,count_class_0,majority_vote,RA ,DEC ,ALPHA_J2000_y,DELTA_J2000_y,Separation,z_phot,SC_ip_MAG_APER3
2140000017339,HETDEX J100059.56+021638.0,150.24815368652344,2.277219533920288,2.879581928253174,elixer,0.9132770895957948,lae,2100617573,True,line,Lya,150.2482147216797,2.2772738933563232,8.188469655578956e-05,3,25.01098251342773,25.01098251342773,0.0468129478394985,0.0170725546777248,4715.77978515625,0.6399999856948853,7.377505302429199,1.3396247625350952,7.154228210449219,1.299081563949585,,,,,-1,2.759999990463257,0.5799999833106995,0.0478437393903732,0.0765499770641326,0.0463957712054252,0.0742332339286804,5.730000019073486,0.8899999856948853,1.0399999618530271,0.2199999988079071,1.3894294500350952,1.4640322923660278,0.9267759323120116,25.794811248779297,0.1992449015378952,0.3449844419956207,DECAM/COSMOS,g,0.9990000128746032,2.87916111946106,0.949999988079071,-999.0,UNKNOWN,n,-1.0,214004928,4.905854075332172e-05,1.6063504517660476e-05,43.52006530761719,150.24815368652344,2.277214765548706,4715.96728515625,1.3032970428466797,0.1604000031948089,20181215031,cosmos,20181215,31,multi_323_043_040_RU,20181215031_1_multi_323_043_040_RU_059,0.3246999979019165,618,539,24.14999961853028,17.6299991607666,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/112011_902799_COSMOS_SUB_064.jpg,0.08087631,0.0,LAE,902799,0.124523535,0.0,LAE,0.04402884,0.0,LAE,0.04384681,0.0,LAE,0.038967513,0.0,LAE,0.040933874,0.0,LAE,0.12920885,0.0,LAE,,0.04402884,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.2482188950861,2.277213129326517,150.2482188950861,2.277213129326517,0.2356958805364097,2.7034,25.633774
2140000017722,HETDEX J100119.95+021915.9,150.33311462402344,2.321094989776612,0.0,diagnose,0.8999999761581421,star,2190019954,True,cont,,150.33309936523438,2.321492910385132,0.0003981505869887,3,21.278377532958984,21.278377532958984,0.0471799001097679,0.0172063820064067,0.0,0.0,,,,,,,,,-1,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.8930000066757202,24.186384201049805,0.0985446944832801,1.7310680150985718,DECAM/COSMOS,r,,,,-2.251098152328268e-07,STAR,K,-1.0,-1,,,,,,,1.2000000476837158,0.1168000027537345,20181119016,cosmos,20181119,16,multi_401_013_043_LU,20181119016_1_multi_401_013_043_LU_102,0.5375999808311462,514,923,2.539999961853028,-24.239999771118164,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/118682_951190_COSMOS_SUB_076.jpg,0.40907338,0.0,LAE,951190,0.3504183,0.0,LAE,0.38356695,0.0,LAE,0.43725318,0.0,LAE,0.5473954,1.0,NONLAE,0.5138262,1.0,NONLAE,0.5014311,1.0,NONLAE,,0.43725318,0.0,0.0,0.0,0.0,0.0,False,146632,45194,0.0,150.3330492812834,2.3210539836002138,150.3330492812834,2.3210539836002138,0.2775545622097901,2.1477,24.163446
2140000017733,HETDEX J100046.30+021154.1,150.19293212890625,2.198372602462769,2.9795713424682617,elixer,0.949999988079071,lae,2100544827,True,line,Lya,150.19293212890625,2.1982979774475098,7.470519631169736e-05,3,26.512836456298828,26.512836456298828,0.0455493666231632,0.0166117306798696,4836.759765625,0.75,14.01725959777832,2.12001371383667,13.466449737548828,2.036707639694214,,,,,-1,4.699999809265137,0.8899999856948853,-0.1355260014533996,0.077443428337574,-0.1302004903554916,0.0744002759456634,5.800000190734863,0.8700000047683716,1.0,0.2300000041723251,1.882128119468689,1.977147340774536,0.9304879903793336,26.88025283813477,0.1495025753974914,0.4431704878807068,DECAM/COSMOS,u,0.9989790320396424,2.978678226470948,0.949999988079071,-999.0,UNKNOWN,n,-1.0,214005044,8.021535904845223e-05,3.448222923907451e-05,55.0109977722168,150.19293212890625,2.198364734649658,4836.47119140625,1.3091036081314087,0.1506000012159347,20181115017,cosmos,20181115,17,multi_325_072_044_LU,20181115017_3_multi_325_072_044_LU_022,0.3113000094890594,676,215,7.630000114440918,-15.420000076293944,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/98923_816099_COSMOS_SUB_065.jpg,0.53891605,1.0,NONLAE,816099,0.515126,1.0,NONLAE,0.42181957,0.0,LAE,0.43629164,0.0,LAE,0.61880136,1.0,NONLAE,0.5603984,1.0,NONLAE,0.53848183,1.0,NONLAE,,0.53848183,0.0,1.0,0.0,0.0,0.0,False,146632,45194,0.0,150.19294715511214,2.1983097399832063,150.19294715511214,2.1983097399832063,0.2326710378409085,3.0005,24.126741
2140000019758,HETDEX J100003.27+021007.2,150.01361083984375,2.168666362762451,2.632168292999268,elixer,0.7836213707923889,lae,2100131938,True,line,Lya,150.0135498046875,2.1687140464782715,7.736610132269561e-05,3,24.02597427368164,24.02597427368164,0.0528601370751857,0.019277948886156,4414.2099609375,0.3700000047683716,9.106472969055176,1.2319918870925903,8.181564331054688,1.106863260269165,,,,,-1,2.1600000858306885,0.3300000131130218,0.1847988069057464,0.0718661993741989,0.1660294979810714,0.0645670220255851,6.28000020980835,1.059999942779541,0.9900000095367432,0.2399999946355819,1.6045116186141968,1.7097725868225098,0.9363117218017578,25.009441375732425,0.0867271348834037,0.1727945208549499,DECAM/COSMOS,u,0.8918107151985168,2.6310923099517822,0.7836213707923889,-999.0,UNKNOWN,n,-1.0,214005780,7.283042214112356e-05,4.685115345637314e-05,41.06475830078125,150.0135955810547,2.1686489582061768,4413.8935546875,1.2523512840270996,0.1756999939680099,20180123009,cosmos,20180123,9,multi_025_076_032_LL,20180123009_2_multi_025_076_032_LL_018,0.3637000024318695,478,182,5.079999923706055,-2.200000047683716,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/93590_783889_COSMOS_SUB_066.jpg,0.3728579,0.0,LAE,783889,0.2577311,0.0,LAE,0.17631248,0.0,LAE,0.2829711,0.0,LAE,0.38989276,0.0,LAE,0.38274956,0.0,LAE,0.34895414,0.0,LAE,,0.34895414,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.01358678811917,2.1687529855686427,150.01358678811917,2.1687529855686427,0.3236231328896415,2.5981,23.842352
2140000050026,HETDEX J100103.78+022157.5,150.26573181152344,2.365980863571167,2.552313327789306,elixer,0.949999988079071,lae,2100680578,True,line,Lya,150.26560974121094,2.36586594581604,0.0001676643878454,2,24.880102157592773,24.880102157592773,0.0498809106647968,0.0181914325803518,4317.16015625,0.5799999833106995,18.40248107910156,2.2415788173675537,17.302135467529297,2.1075475215911865,,,,,-1,4.639999866485596,0.7099999785423279,-0.313233733177185,0.0978855416178703,-0.2945044636726379,0.092032641172409,6.059999942779541,0.9300000071525574,1.090000033378601,0.2199999988079071,2.4063720703125,2.558361053466797,0.869644284248352,24.796844482421875,0.1106677055358886,1.2366188764572144,DECAM/COSMOS,u,0.9990000128746032,2.551259994506836,0.949999988079071,-999.0,UNKNOWN,n,-1.0,214018136,0.0001671409700065,2.343223968637176e-06,43.81501770019531,150.26571655273438,2.3659651279449463,4316.4423828125,2.466540813446045,0.1447000056505203,20190112023,cosmos,20190112,23,multi_303_025_013_LL,20190112023_1_multi_303_025_013_LL_045,0.1571000069379806,418,433,-13.979999542236328,-4.409999847412109,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/125404_1000124_COSMOS_SUB_076.jpg,0.11936983,0.0,LAE,1000124,0.13365886,0.0,LAE,0.08587959,0.0,LAE,0.10184051,0.0,LAE,0.31646553,0.0,LAE,0.2572168,0.0,LAE,0.26604933,0.0,LAE,,0.13365886,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.26582703900905,2.366094614066509,150.26582703900905,2.366094614066509,0.5338691241841669,2.3766,24.37158
2140000226202,HETDEX J100109.76+021614.9,150.29010009765625,2.270550012588501,0.0,diagnose,0.8999999761581421,star,2190019925,False,cont,,150.2906494140625,2.2708001136779785,0.0,2,18.853734970092773,18.853734970092773,0.0460153631865978,0.0167816784232854,0.0,0.0,,,,,,,,,-1,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.5109999775886536,,,,,,,,,-2.635642317727616e-07,STAR,G,-1.0,-1,,,,,,,1.2000000476837158,0.1168000027537345,20181119016,cosmos,20181119,16,multi_320_032_020_RL,20181119016_1_multi_320_032_020_RL_102,0.2309000045061111,507,921,-22.8799991607666,2.200000047683716,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/111101_895841_COSMOS_SUB_064.jpg,0.6770914,1.0,NONLAE,895841,0.771903,1.0,NONLAE,0.76054496,1.0,NONLAE,0.7707623,1.0,NONLAE,0.64927596,1.0,NONLAE,0.7183891,1.0,NONLAE,0.8710691,1.0,NONLAE,,0.76054496,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.2900876208241,2.270769981937495,150.2900876208241,2.270769981937495,0.7931604891053347,2.7492,26.193819
2140000226212,HETDEX J100100.96+021400.9,150.25399780273438,2.233577013015747,0.0,diagnose,0.8999999761581421,star,2190019904,True,cont,,150.25399780273438,2.233577013015747,0.0,1,20.288471221923828,20.288471221923828,0.0451113060116767,0.0164519716054201,0.0,0.0,,,,,,,,,-1,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.9850000143051147,26.173376083374023,0.0828401669859886,0.9760285019874572,DECAM/COSMOS,u,,,,-2.3169228313690845e-07,STAR,G,-1.0,-1,,,,,,,1.2000000476837158,0.1168000027537345,20181119016,cosmos,20181119,16,multi_301_052_072_LU,20181119016_1_multi_301_052_072_LU_017,0.535099983215332,501,159,20.34000015258789,-15.420000076293944,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/105339_855813_COSMOS_SUB_064.jpg,0.33753398,0.0,LAE,855813,0.34506822,0.0,LAE,0.2682784,0.0,LAE,0.32993957,0.0,LAE,0.4479062,0.0,LAE,0.411346,0.0,LAE,0.4378599,0.0,LAE,,0.34506822,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.25400953394026,2.233847058741105,150.25400953394026,2.233847058741105,0.9730801059732592,2.0128,24.409657
2140100002583,HETDEX J100053.13+021319.2,150.2213897705078,2.22200608253479,0.3718306124210357,elixer,0.2811936140060425,oii,2100548602,True,line,,150.22145080566406,2.2220160961151123,6.180880154715851e-05,2,24.43807029724121,24.43807029724121,0.0451131463050842,0.0164526421576738,3905.530029296875,0.6800000071525574,16.054443359375,2.391298532485962,14.764264106750488,2.199127197265625,2.190293550491333,0.6219928860664368,2.093660831451416,0.5945514440536499,1,3.869999885559082,0.7099999785423279,0.0694568008184433,0.0992240011692047,0.0638750568032264,0.0912500843405723,5.639999866485596,0.8899999856948853,1.0499999523162842,0.209999993443489,2.783407688140869,2.9563536643981934,0.9367305636405944,24.614362716674805,0.1253450214862823,0.1457687318325042,DECAM/COSMOS,u,0.9125990867614746,2.2126564979553223,0.8251981139183044,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.2000000476837158,0.1168000027537345,20181119016,cosmos,20181119,16,multi_324_062_055_RL,20181119016_2_multi_324_062_055_RL_057,0.4864000082015991,204,520,-7.630000114440918,6.610000133514404,150.22145080566406,2.222003936767578,HyperSuprimeCam_,r,0.3224071562290191,23.81692123413086,0.0646097362041473,2.7239480018615723,1.803801655769348,0.5561031103134155,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/103279_843013_COSMOS_SUB_065.jpg,0.44871947,0.0,LAE,843013,0.43146732,0.0,LAE,0.32433048,0.0,LAE,0.41514096,0.0,LAE,0.36074936,0.0,LAE,0.5008263,1.0,NONLAE,0.37472287,0.0,LAE,,0.41514096,0.0,0.0,0.0,0.0,0.0,False,146632,45194,0.0,150.2215315771359,2.222015202088054,150.2215315771359,2.222015202088054,0.5111753713475038,2.32,23.790306
2140100313875,HETDEX J100035.96+021153.9,150.1498260498047,2.198298931121826,2.6982901096343994,elixer,0.949999988079071,lae,2100757737,True,line,Lya,150.1498260498047,2.198298931121826,0.0,1,26.04835700988769,26.04835700988769,0.0480294041335582,0.0175161939114332,4494.56982421875,0.4099999964237213,14.702634811401367,1.768104910850525,12.909655570983888,1.5524853467941284,,,,,-1,2.7100000381469727,0.3700000047683716,-0.2946841418743133,0.1052443459630012,-0.2587475776672363,0.0924098491668701,5.840000152587891,1.0099999904632568,0.9900000095367432,0.2199999988079071,2.646393299102783,2.8007383346557617,0.544546902179718,25.34349632263184,0.1179239377379417,0.4782869517803192,DECAM/COSMOS,g,0.9906920194625854,2.697195529937744,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.9734103679656985,0.1509999930858612,20190209021,cosmos,20190209,21,multi_326_082_034_RU,20190209021_1_multi_326_082_034_RU_019,0.2531999945640564,505,185,-22.8799991607666,24.239999771118164,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/99105_817254_COSMOS_SUB_065.jpg,0.5530241,1.0,NONLAE,817254,0.54677445,1.0,NONLAE,0.47703096,0.0,LAE,0.5691148,1.0,NONLAE,0.48628372,0.0,LAE,0.5543646,1.0,NONLAE,0.61987543,1.0,NONLAE,,0.5530241,0.0,1.0,0.0,0.0,0.0,False,146632,45194,0.0,150.1499132030906,2.1983818881777384,150.1499132030906,2.1983818881777384,0.4329947354131058,2.5783,24.609577
2140100317607,HETDEX J100048.23+021333.3,150.20094299316406,2.225904941558838,2.4814767837524414,elixer,0.949999988079071,lae,2100729784,True,line,Lya,150.20094299316406,2.225904941558838,0.0,1,25.32537269592285,25.32537269592285,0.0456928834319114,0.016664071008563,4231.06982421875,0.8199999928474426,14.861600875854492,2.215515613555908,13.924567222595217,2.075825929641724,,,,,-1,5.920000076293945,1.090000033378601,-0.0196063313633203,0.0784253254532814,-0.0183701403439044,0.0734805613756179,6.630000114440918,0.8999999761581421,1.0299999713897705,0.2300000041723251,1.6502379179000854,1.7472668886184692,0.9255725741386414,25.900060653686523,0.1832098066806793,0.6712294816970825,DECAM/COSMOS,u,0.9990000128746032,2.480442762374878,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.7146788835525513,0.1638000011444091,20190204014,cosmos,20190204,14,multi_324_062_055_RL,20190204014_3_multi_324_062_055_RL_001,0.3203999996185303,366,22,-13.979999542236328,13.220000267028809,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/103887_846881_COSMOS_SUB_065.jpg,0.23177259,0.0,LAE,846881,0.35653904,0.0,LAE,0.17410591,0.0,LAE,0.14902514,0.0,LAE,0.29052654,0.0,LAE,0.28432697,0.0,LAE,0.2594274,0.0,LAE,,0.2594274,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.2008930832648,2.2257520178856938,150.2008930832648,2.2257520178856938,0.5790618789266592,2.87,24.886372
2140100317654,HETDEX J100028.52+021544.3,150.11883544921875,2.262295961380005,2.2026896476745605,elixer,0.949999988079071,lae,2100729066,True,line,Lya,150.11883544921875,2.262295961380005,0.0,1,25.12449836730957,25.12449836730957,0.0489368624985218,0.0178471412509679,3892.25,0.4799999892711639,10.997583389282228,1.2562967538833618,10.062801361083984,1.1495131254196167,,,,,-1,3.559999942779541,0.4600000083446502,-0.0398824363946914,0.0697942748665809,-0.0364924781024456,0.0638618394732475,5.510000228881836,0.9800000190734864,0.9900000095367432,0.2199999988079071,1.9669605493545528,2.1002488136291504,0.915453553199768,24.4915771484375,0.0779591053724289,0.4095759987831116,DECAM/COSMOS,u,0.9990000128746032,2.201732397079468,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.7146788835525513,0.1638000011444091,20190204014,cosmos,20190204,14,multi_027_085_001_LL,20190204014_2_multi_027_085_001_LL_032,0.3278999924659729,199,309,19.06999969482422,-4.409999847412109,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/110186_888770_COSMOS_SUB_065.jpg,0.7242636,1.0,NONLAE,888770,0.52766013,1.0,NONLAE,0.6420437,1.0,NONLAE,0.65371686,1.0,NONLAE,0.77617484,1.0,NONLAE,0.5354009,1.0,NONLAE,0.6505168,1.0,NONLAE,,0.6505168,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.1187217178453,2.262325734576983,150.1187217178453,2.262325734576983,0.4229212987937763,2.1935,23.984255
2140100326116,HETDEX J100032.63+021847.4,150.1359405517578,2.3131649494171143,2.600654363632202,elixer,0.949999988079071,lae,2100671631,True,line,Lya,150.1359405517578,2.3131649494171143,0.0,1,25.22418975830078,25.22418975830078,0.0463552996516227,0.016905652359128,4375.91015625,0.6899999976158142,15.33247184753418,2.086318254470825,14.358094215393066,1.95373284816742,,,,,-1,4.989999771118164,0.8299999833106995,0.0984112471342086,0.08857012540102,0.0921572148799896,0.0829414948821067,5.769999980926514,0.9399999976158142,1.0099999904632568,0.2300000041723251,2.04801869392395,2.1664061546325684,0.8905335068702698,25.927846908569336,0.193396583199501,0.3058386445045471,DECAM/COSMOS,u,0.9990000128746032,2.599587202072144,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,2.2273199558258057,0.1485999971628189,20190108013,cosmos,20190108,13,multi_025_076_032_LL,20190108013_3_multi_025_076_032_LL_079,0.2020999938249588,451,733,-1.2699999809265137,-8.8100004196167,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/117258_941243_COSMOS_SUB_077.jpg,0.14919074,0.0,LAE,941243,0.21064164,0.0,LAE,0.08289881,0.0,LAE,0.13573052,0.0,LAE,0.1723526,0.0,LAE,0.19473335,0.0,LAE,0.16162148,0.0,LAE,,0.16162148,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.13594691470394,2.313111438327092,150.13594691470394,2.313111438327092,0.1939948406295534,2.4953,25.172298
2140100334449,HETDEX J100048.55+021515.3,150.20228576660156,2.25424599647522,3.124281406402588,elixer,0.6812835931777954,lae,2100617565,True,line,Lya,150.20228576660156,2.25424599647522,0.0,1,26.271160125732425,26.271160125732425,0.0459758415818214,0.0167672652751207,5012.2900390625,0.3100000023841858,5.7598981857299805,0.7323580980300903,5.430349826812744,0.6904568076133728,,,,,-1,1.870000004768372,0.3199999928474426,0.1781411617994308,0.0494836568832397,0.1679489612579345,0.0466524884104728,5.960000038146973,1.1200000047683716,1.0499999523162842,0.25,1.211139678955078,1.269835352897644,0.9400408267974854,27.468578338623047,0.2347315549850464,0.6877576112747192,DECAM/COSMOS,u,0.8406417965888977,3.123067855834961,0.6812835931777954,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.3032970428466797,0.1604000031948089,20181215031,cosmos,20181215,31,multi_322_063_062_RL,20181215031_2_multi_322_063_062_RL_091,0.4248000085353851,770,816,5.079999923706055,2.200000047683716,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/108793_878654_COSMOS_SUB_065.jpg,0.5807806,1.0,NONLAE,878654,0.53013176,1.0,NONLAE,0.55681676,1.0,NONLAE,0.7531119,1.0,NONLAE,0.79056644,1.0,NONLAE,0.7076771,1.0,NONLAE,0.65259695,1.0,NONLAE,,0.65259695,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.20221051769974,2.254344631820999,150.20221051769974,2.254344631820999,0.4464953271958446,3.1582,24.60157
2140100334460,HETDEX J100114.53+021703.2,150.31056213378906,2.2842230796813965,3.502303123474121,elixer,0.949999988079071,lae,2100617312,True,line,Lya,150.31056213378906,2.2842230796813965,0.0,1,27.72030258178711,27.72030258178711,0.0460974127054214,0.0168116018176078,5471.7099609375,0.5400000214576721,6.768120288848877,1.0970035791397097,6.491771697998047,1.052211880683899,,,,,-1,2.6600000858306885,0.5,-0.1077414229512214,0.0587680488824844,-0.1033422425389289,0.0563684962689876,5.610000133514404,0.9200000166893004,1.0,0.2199999988079071,1.3917534351348877,1.451187014579773,0.9441223740577698,25.16919708251953,0.1213370189070701,3.924123287200928,DECAM/COSMOS,u,0.9990000128746032,3.500982999801636,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.3032970428466797,0.1604000031948089,20181215031,cosmos,20181215,31,multi_316_022_052_RU,20181215031_2_multi_316_022_052_RU_080,0.4735000133514404,999,740,20.34000015258789,15.420000076293944,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/112917_910003_COSMOS_SUB_064.jpg,0.5969357,1.0,NONLAE,910003,0.8301257,1.0,NONLAE,0.38016742,0.0,LAE,0.69677246,1.0,NONLAE,0.66342646,1.0,NONLAE,0.7607438,1.0,NONLAE,0.6576368,1.0,NONLAE,,0.66342646,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.31053907911704,2.284065789230975,150.31053907911704,2.284065789230975,0.5722863216505932,3.5486,27.613003
2140100334497,HETDEX J100042.71+021407.9,150.177978515625,2.2355411052703857,2.397960901260376,elixer,0.949999988079071,lae,2100617091,True,line,Lya,150.177978515625,2.2355411052703857,0.0,1,26.497108459472656,26.497108459472656,0.0463661961257457,0.0169096253812313,4129.56982421875,0.7599999904632568,12.610312461853027,1.995736002922058,11.812026023864746,1.8693974018096924,,,,,-1,4.369999885559082,0.8600000143051147,-0.1271792501211166,0.0880471915006637,-0.1191282570362091,0.0824734196066856,6.019999980926514,0.949999988079071,0.9900000095367432,0.2199999988079071,1.6131024360656738,1.711480736732483,0.9292235970497132,25.72130584716797,0.1945107132196426,0.8886175155639648,DECAM/COSMOS,u,0.9990000128746032,2.3969497680664062,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.3032970428466797,0.1604000031948089,20181215031,cosmos,20181215,31,multi_203_073_031_RL,20181215031_3_multi_203_073_031_RL_009,0.3407000005245209,318,81,15.25,11.020000457763672,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/105530_856956_COSMOS_SUB_065.jpg,0.46200618,0.0,LAE,856956,0.3110231,0.0,LAE,0.48965397,0.0,LAE,0.28296468,0.0,LAE,0.38836277,0.0,LAE,0.28976032,0.0,LAE,0.3563126,0.0,LAE,,0.3563126,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.17816693824474,2.235568956909104,150.17816693824474,2.235568956909104,0.6851810626027637,2.3044,26.666279
2140100334513,HETDEX J100028.66+021351.2,150.1194305419922,2.2308828830718994,2.8863461017608643,elixer,0.949999988079071,lae,2100616873,True,line,Lya,150.1194305419922,2.2308828830718994,0.0,1,25.54990577697754,25.54990577697754,0.0498460717499256,0.0181787274777889,4723.1201171875,0.75,10.050459861755373,1.6295405626296997,9.558831214904783,1.5498298406600952,,,,,-1,4.199999809265137,0.800000011920929,-0.029273185878992,0.0683040991425514,-0.0278412550687789,0.0649629309773445,5.860000133514404,0.8899999856948853,0.9900000095367432,0.2199999988079071,1.478911519050598,1.563439965248108,0.9390846490859984,26.153215408325195,0.2102943956851959,0.1642538458108902,DECAM/COSMOS,g,0.9990000128746032,2.8851993083953857,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.3032970428466797,0.1604000031948089,20181215031,cosmos,20181215,31,multi_032_094_028_LL,20181215031_3_multi_032_094_028_LL_013,0.3312000036239624,624,129,17.799999237060547,-2.200000047683716,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/104739_852094_COSMOS_SUB_065.jpg,0.5721578,1.0,NONLAE,852094,0.51031715,1.0,NONLAE,0.53122514,1.0,NONLAE,0.58189154,1.0,NONLAE,0.7335535,1.0,NONLAE,0.6210316,1.0,NONLAE,0.50386953,1.0,NONLAE,,0.5721578,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.1193273511378,2.230866289823256,150.1193273511378,2.230866289823256,0.3759812384420489,2.838,25.673698
