source_id,source_name,RA,DEC,z_spec_HETDEX,z_hetdex_src,z_hetdex_conf,source_type,detectid,selected_det,det_type,line_id,RA_det,DEC_det,src_separation,n_members,gmag_err,gmag,Av,ebv,wave,wave_err,flux,flux_err,flux_obs,flux_obs_err,flux_aper,flux_aper_err,flux_aper_obs,flux_aper_obs_err,flag_aper,sigma,sigma_err,continuum,continuum_err,continuum_obs,continuum_obs_err,sn,sn_err,chi2,chi2_err,flux_noise_1sigma_obs,flux_noise_1sigma,apcor,counterpart_mag,counterpart_mag_err,counterpart_dist,counterpart_catalog_name,counterpart_filter_name,plya_classification,best_z,best_pz,z_diagnose,cls_diagnose,stellartype,agn_flag,wave_group_id,wave_group_a,wave_group_b,wave_group_pa,wave_group_ra,wave_group_dec,wave_group_wave,fwhm,throughput,shotid,field,date,obsid,multiframe,fiber_id,weight,x_raw,y_raw,x_ifu,y_ifu,ra_aper,dec_aper,catalog_name_aper,filter_name_aper,dist_aper,mag_aper,mag_aper_err,major,minor,theta,file,pr,class,Type,ID,pr_2,class_2,Type_2,pr_3,class_3,Type_3,pr_4,class_4,Type_4,pr_5,class_5,Type_5,pr_6,class_6,Type_6,pr_7,class_7,Type_7,mean_pr,prob,class_mean_pr,class_median_pr,class_median_pr_0.6,class_median_pr_0.7,class_median_pr_0.8,all_equal,count_class_1,count_class_0,majority_vote,RA ,DEC ,ALPHA_J2000_y,DELTA_J2000_y,Separation,z_phot,SC_ip_MAG_APER3
2140100345741,HETDEX J100048.61+021201.2,150.20254516601562,2.2003231048583984,2.6329503059387207,elixer,0.949999988079071,lae,2100547811,True,line,Lya,150.20254516601562,2.2003231048583984,0.0,1,27.60291862487793,27.60291862487793,0.0452902391552925,0.0165172275155782,4415.16015625,0.800000011920929,10.652172088623049,2.86936902999878,10.238709449768066,2.7579946517944336,,,,,-1,2.400000095367432,0.7699999809265137,-0.2015275806188583,0.1439483016729354,-0.1937053054571151,0.1383609473705291,5.539999961853027,0.9399999976158142,1.1399999856948853,0.2399999946355819,2.3211874961853027,2.45103120803833,0.9327412247657776,25.70802116394043,0.1466426402330398,0.7993146181106567,DECAM/COSMOS,u,0.9990000128746032,2.631873846054077,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.2585843801498413,0.1321000009775161,20181119015,cosmos,20181119,15,multi_325_072_044_RL,20181119015_1_multi_325_072_044_RL_064,0.3201999962329864,465,573,24.14999961853028,4.409999847412109,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/99245_818249_COSMOS_SUB_065.jpg,0.18934609,0.0,LAE,818249,0.21391234,0.0,LAE,0.059874758,0.0,LAE,0.094948836,0.0,LAE,0.18086001,0.0,LAE,0.25346953,0.0,LAE,0.2724493,0.0,LAE,,0.18934609,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.20273289127755,2.2003237731662333,150.20273289127755,2.2003237731662333,0.675316953055785,2.5988,24.816252
2140100346053,HETDEX J100027.20+021643.5,150.1133270263672,2.278748035430908,2.137629270553589,elixer,0.949999988079071,lae,2100544932,True,line,Lya,150.1133270263672,2.278748035430908,0.0,1,26.881277084350582,26.881277084350582,0.0485666617751121,0.0177121292799711,3813.179931640625,0.3499999940395355,18.356454849243164,2.176382303237915,16.98711395263672,2.0140302181243896,,,,,-1,2.369999885559082,0.3199999928474426,-0.9060055017471312,0.1280224919319152,-0.8384198546409607,0.1184723600745201,5.690000057220459,1.0800000429153442,1.0299999713897705,0.2300000041723251,3.917043447494507,4.184813499450684,0.8720012307167053,26.09083366394043,0.1278319656848907,4.286149978637695,DECAM/COSMOS,g,0.9990000128746032,2.1366899013519287,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.6069494485855105,0.1383000016212463,20181116015,cosmos,20181116,15,multi_017_086_022_LU,20181116015_1_multi_017_086_022_LU_098,0.32710000872612,165,882,12.710000038146973,-24.239999771118164,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/112216_904304_COSMOS_SUB_065.jpg,0.6053533,1.0,NONLAE,904304,0.4205524,0.0,LAE,0.3907956,0.0,LAE,0.48997802,0.0,LAE,0.4300598,0.0,LAE,0.46414348,0.0,LAE,0.48089093,0.0,LAE,,0.46414348,0.0,0.0,0.0,0.0,0.0,False,146632,45194,0.0,150.11306521613918,2.278720003765126,150.11306521613918,2.278720003765126,0.9471627056186034,2.5521,26.341002
2140100346089,HETDEX J100048.59+022038.2,150.20245361328125,2.34393310546875,3.3263254165649414,elixer,0.949999988079071,lae,2100544670,True,line,Lya,150.20245361328125,2.34393310546875,0.0,1,26.035951614379883,26.035951614379883,0.0469608716666698,0.017126502469182,5257.83984375,0.5400000214576721,10.796257019042969,1.4877524375915527,10.05964183807373,1.3862448930740356,,,,,-1,3.2300000190734863,0.5299999713897705,-0.0603142865002155,0.0804190561175346,-0.0561991184949874,0.0749321579933166,5.579999923706055,0.8999999761581421,0.9900000095367432,0.2199999988079071,1.7975095510482788,1.880462646484375,0.932856261730194,25.53384780883789,0.1949806958436966,0.5755462050437927,DECAM/COSMOS,g,0.9990000128746032,3.3250551223754883,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.3091036081314087,0.1506000012159347,20181115017,cosmos,20181115,17,multi_309_046_005_LU,20181115017_1_multi_309_046_005_LU_071,0.3199000060558319,892,644,-17.799999237060547,-19.82999992370605,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/121967_975976_COSMOS_SUB_077.jpg,0.70797026,1.0,NONLAE,975976,0.6864469,1.0,NONLAE,0.67828125,1.0,NONLAE,0.770604,1.0,NONLAE,0.9110439,1.0,NONLAE,0.86873406,1.0,NONLAE,0.7984915,1.0,NONLAE,,0.770604,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.20227824633713,2.343950596848526,150.20227824633713,2.343950596848526,0.6339279383317915,3.3214,24.947884
2140100406549,HETDEX J100023.67+021506.3,150.0986328125,2.251744031906128,3.172811508178711,elixer,0.949999988079071,lae,2100126093,True,line,Lya,150.0986328125,2.251744031906128,0.0,1,26.747583389282227,26.747583389282227,0.0504830181598663,0.0184110198169946,5071.27001953125,0.550000011920929,11.165764808654783,1.393232822418213,10.480353355407717,1.307708978652954,,,,,-1,3.930000066757202,0.5699999928474426,-0.2189365625381469,0.0696616321802139,-0.2054971158504486,0.0653854459524154,5.519999980926514,0.9300000071525574,1.0,0.2199999988079071,1.709781289100647,1.7994301319122314,0.9097906947135924,,,,,,0.9990000128746032,3.171584367752075,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.9076032638549805,0.1303000003099441,20180113013,cosmos,20180113,13,multi_313_037_010_LU,20180113013_3_multi_313_037_010_LU_083,0.2115000039339065,800,759,1.2699999809265137,-22.030000686645508,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/108283_875173_COSMOS_SUB_065.jpg,0.32871246,0.0,LAE,875173,0.42246294,0.0,LAE,0.31560206,0.0,LAE,0.54041135,1.0,NONLAE,0.485461,0.0,LAE,0.5558602,1.0,NONLAE,0.47573096,0.0,LAE,,0.47573096,0.0,0.0,0.0,0.0,0.0,False,146632,45194,0.0,150.09854177950433,2.2518071235021058,150.09854177950433,2.2518071235021058,0.3985244322989379,2.8737,29.234465
2140100407230,HETDEX J095951.58+020427.6,149.9649200439453,2.0743439197540283,3.267378330230713,elixer,0.8882062435150146,lae,2100120641,True,line,Lya,149.9649200439453,2.0743439197540283,0.0,1,25.226816177368164,25.226816177368164,0.0535819493234157,0.0195411909371614,5186.2001953125,0.6100000143051147,20.703418731689453,3.81138014793396,19.06041717529297,3.508913040161133,,,,,-1,2.8299999237060547,0.5899999737739563,-0.731784999370575,0.2134372889995575,-0.673711359500885,0.1964991241693496,5.559999942779541,0.9200000166893004,1.0099999904632568,0.2199999988079071,3.8918728828430176,4.10170841217041,0.7015114426612854,25.619091033935547,0.1908260732889175,0.6886516213417053,DECAM/COSMOS,g,0.9441031217575072,3.266124963760376,0.8882062435150146,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,3.03866982460022,0.0953999981284141,20180110021,cosmos,20180110,21,multi_016_104_026_RU,20180110021_1_multi_016_104_026_RU_008,0.1111000031232833,871,78,5.079999923706055,24.239999771118164,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/76733_682826_COSMOS_SUB_054.jpg,0.85336494,1.0,NONLAE,682826,0.7852427,1.0,NONLAE,0.8663175,1.0,NONLAE,0.8191013,1.0,NONLAE,0.86106235,1.0,NONLAE,0.8894715,1.0,NONLAE,0.85698515,1.0,NONLAE,,0.85698515,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,149.96507539669727,2.074247549288008,149.96507539669727,2.074247549288008,0.6578267454949307,2.8133,24.852467
2140100407750,HETDEX J100028.15+020931.5,150.1173095703125,2.158754110336304,2.8350327014923096,elixer,0.949999988079071,lae,2100117039,True,line,Lya,150.1173095703125,2.158754110336304,0.0,1,23.33094596862793,23.33094596862793,0.0492057465016841,0.0179452020674943,4662.10009765625,1.2200000286102295,35.46060562133789,6.008741855621338,32.7691650390625,5.55268144607544,,,,,-1,8.4399995803833,1.340000033378601,0.1203754618763923,0.1705319136381149,0.1112390309572219,0.1575886309146881,7.0,1.1200000047683716,1.0099999904632568,0.2199999988079071,3.0201549530029297,3.1933016777038574,0.6927494406700134,26.08572578430176,0.0640746429562568,0.4085014164447784,DECAM/COSMOS,u,0.9930030107498168,2.833899974822998,0.949999988079071,0.2492908090353012,GALAXY,n,-1.0,-1,,,,,,,2.6129605770111084,0.1282999962568283,20171225015,cosmos,20171225,15,multi_202_044_074_LL,20171225015_1_multi_202_044_074_LL_030,0.151199996471405,593,286,24.14999961853028,-4.409999847412109,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/91608_772451_COSMOS_SUB_065.jpg,0.48921433,0.0,LAE,772451,0.42818716,0.0,LAE,0.4426518,0.0,LAE,0.39424002,0.0,LAE,0.4791992,0.0,LAE,0.5098909,1.0,NONLAE,0.60056865,1.0,NONLAE,,0.4791992,0.0,0.0,0.0,0.0,0.0,False,146632,45194,0.0,150.11741646682515,2.1586784781555552,150.11741646682515,2.1586784781555552,0.4711859285691903,2.8459,23.441355
2140100416078,HETDEX J100027.76+015510.5,150.1156463623047,1.9195709228515625,3.3173813819885254,elixer,0.949999988079071,lae,2100042833,True,line,Lya,150.1156463623047,1.919571042060852,2.1344344247609123e-07,1,26.13042259216309,26.13042259216309,0.0477545000612735,0.0174159370362758,5246.97021484375,0.3899999856948852,8.324302673339844,1.037916898727417,7.4358811378479,0.9271438717842102,,,,,-1,2.509999990463257,0.3499999940395355,0.1467761099338531,0.0629040524363517,0.1311112493276596,0.0561905354261398,6.710000038146973,0.9399999976158142,1.0399999618530271,0.2199999988079071,1.366649150848389,1.431006669998169,0.9334686994552612,25.85644149780273,0.1926982551813125,0.445667564868927,DECAM/COSMOS,g,0.998757004737854,3.316113948822021,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.2000000476837158,0.1485999971628189,20170418004,cosmos,20170418,4,multi_041_084_015_RU,20170418004_3_multi_041_084_015_RU_109,0.3659999966621399,881,990,-3.809999942779541,13.220000267028809,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/50571_518340_COSMOS_SUB_041.jpg,0.19959134,0.0,LAE,518340,0.21376352,0.0,LAE,0.048302803,0.0,LAE,0.07691211,0.0,LAE,0.07757581,0.0,LAE,0.12476209,0.0,LAE,0.13879788,0.0,LAE,,0.12476209,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.11573756887427,1.9195169838992263,150.11573756887427,1.9195169838992263,0.3813063766865399,3.2152,25.542141
2140100416571,HETDEX J100101.91+022100.6,150.25794982910156,2.3501551151275635,2.098438739776612,elixer,0.2436221688985824,lae,2100038262,True,line,Lya,150.25794982910156,2.3501551151275635,0.0,1,24.321985244750977,24.321985244750977,0.0494833253324031,0.0180464349687099,3765.550048828125,0.800000011920929,82.84089660644531,15.0046968460083,76.62906646728516,13.879569053649902,,,,,-1,4.050000190734863,0.8899999856948853,-0.7384201884269714,0.7187290191650391,-0.6830496788024902,0.6648350358009338,5.659999847412109,0.8600000143051147,1.190000057220459,0.2300000041723251,12.362635612487791,13.232964515686035,0.2336720824241638,25.47199440002441,0.2036837488412857,0.917621612548828,DECAM/COSMOS,r,0.6218110918998718,2.0975100994110107,0.2436221688985824,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,2.156293630599976,0.1030000001192092,20170326007,cosmos,20170326,7,multi_017_086_022_LU,20170326007_2_multi_017_086_022_LU_098,0.1225999966263771,143,882,12.710000038146973,-24.239999771118164,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/122967_982678_COSMOS_SUB_076.jpg,0.5302938,1.0,NONLAE,982678,0.5035259,1.0,NONLAE,0.46312353,0.0,LAE,0.58872837,1.0,NONLAE,0.7485436,1.0,NONLAE,0.48249167,0.0,LAE,0.5266704,1.0,NONLAE,,0.5266704,0.0,1.0,0.0,0.0,0.0,False,146632,45194,0.0,150.25774080640898,2.3500008423960943,150.25774080640898,2.3500008423960943,0.9347329096835584,2.9279,25.343946
2140100417351,HETDEX J100030.42+022206.0,150.12673950195312,2.368335962295532,2.675333261489868,elixer,0.949999988079071,lae,2100029944,True,line,Lya,150.12673950195312,2.368335962295532,0.0,1,26.06316566467285,26.06316566467285,0.0459285043179988,0.0167500004172325,4466.669921875,0.5199999809265137,14.721587181091309,2.1317622661590576,14.221949577331545,2.059412240982056,,,,,-1,2.9600000381469727,0.4799999892711639,0.0191189423203468,0.1242731437087059,0.0184700638055801,0.1200554147362709,6.059999942779541,1.0,1.1100000143051147,0.2199999988079071,2.4497997760772705,2.587165594100952,0.934530794620514,26.300731658935547,0.2843743562698364,0.7433518767356873,DECAM/COSMOS,u,0.9990000128746032,2.674245357513428,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.4969518184661863,0.0945999994874,20170221015,cosmos,20170221,15,multi_037_073_031_LL,20170221015_3_multi_037_073_031_LL_073,0.304500013589859,489,665,13.979999542236328,-8.8100004196167,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/125646_1001949_COSMOS_SUB_077.jpg,0.16546503,0.0,LAE,1001949,0.18228807,0.0,LAE,0.06882696,0.0,LAE,0.086323634,0.0,LAE,0.07033635,0.0,LAE,0.12100154,0.0,LAE,0.20466506,0.0,LAE,,0.12100154,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.12686767711742,2.3681941920514955,150.12686767711742,2.3681941920514955,0.68777547348805,2.7841,25.236858
2140100417540,HETDEX J100021.64+021344.6,150.09017944335938,2.2290499210357666,2.6723546981811523,elixer,0.949999988079071,lae,2100027094,True,line,Lya,150.09017944335938,2.2290499210357666,0.0,1,27.83100700378418,27.83100700378418,0.0517815016210079,0.0188845731317996,4463.0498046875,0.5600000023841858,8.783161163330078,1.663025140762329,8.144617080688477,1.542121410369873,,,,,-1,2.380000114440918,0.550000011920929,-0.2788305580615997,0.109540581703186,-0.2585592865943908,0.1015768647193908,5.730000019073486,1.0399999618530271,1.1799999475479126,0.2199999988079071,1.8954604864120483,2.015811920166016,0.9378547072410583,25.53363990783692,0.1587059199810028,0.8467927575111389,DECAM/COSMOS,r,0.996910572052002,2.671267509460449,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.388495683670044,0.1022000014781951,20170202003,cosmos,20170202,3,multi_032_094_028_RL,20170202003_3_multi_032_094_028_RL_001,0.451200008392334,483,17,-13.979999542236328,13.220000267028809,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/104355_849814_COSMOS_SUB_065.jpg,0.79312515,1.0,NONLAE,849814,0.76468205,1.0,NONLAE,0.74502504,1.0,NONLAE,0.84299856,1.0,NONLAE,0.8620632,1.0,NONLAE,0.7678411,1.0,NONLAE,0.7807715,1.0,NONLAE,,0.7807715,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.09009885463703,2.2287879840905123,150.09009885463703,2.2287879840905123,0.9865292880909554,3.1206,25.1792
2140100417547,HETDEX J100016.43+021259.1,150.06846618652344,2.2164039611816406,3.25595760345459,elixer,0.949999988079071,lae,2100026772,True,line,Lya,150.06846618652344,2.2164039611816406,0.0,1,27.212871551513672,27.212871551513672,0.0530543811619281,0.0193487890064716,5172.31982421875,1.2599999904632568,12.95202922821045,2.9327237606048584,12.105731010437012,2.7410967350006104,,,,,-1,5.579999923706055,1.4700000286102295,-0.2502324283123016,0.1101022660732269,-0.2338819801807403,0.1029080674052238,5.730000019073486,0.8700000047683716,1.0199999809265137,0.2300000041723251,1.6761674880981443,1.7659850120544434,0.937475085258484,26.12405776977539,0.1962807327508926,1.1172515153884888,HyperSuprimeCam_,r,0.9990000128746032,3.254707098007202,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.388495683670044,0.1022000014781951,20170202003,cosmos,20170202,3,multi_016_104_026_RL,20170202003_3_multi_016_104_026_RL_080,0.3923999965190887,853,724,-16.530000686645508,4.409999847412109,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/102043_835557_COSMOS_SUB_065.jpg,0.3509351,0.0,LAE,835557,0.38163653,0.0,LAE,0.22203368,0.0,LAE,0.3256987,0.0,LAE,0.29535615,0.0,LAE,0.2959106,0.0,LAE,0.39444688,0.0,LAE,,0.3256987,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,150.06825886208446,2.2165316832507984,150.06825886208446,2.2165316832507984,0.8761549300016176,2.2655,25.773926
2140100417693,HETDEX J100049.69+021751.1,150.20703125,2.2975308895111084,2.5173189640045166,elixer,0.949999988079071,lae,2100022625,True,line,Lya,150.20703125,2.2975308895111084,0.0,1,25.22847366333008,25.22847366333008,0.0467898249626159,0.0170641224831342,4274.6298828125,0.5199999809265137,18.76561164855957,3.4840564727783203,15.005043983459473,2.785862922668457,,,,,-1,2.390000104904175,0.4900000095367431,-0.3564546406269073,0.2184722125530243,-0.2850222885608673,0.1746910810470581,5.570000171661377,0.9700000286102296,1.159999966621399,0.2199999988079071,3.4555819034576416,3.661833763122559,0.4295957386493683,25.00390243530273,0.089164987206459,3.5817813873291016,DECAM/COSMOS,u,0.9959281086921692,2.516274929046631,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.893414855003357,0.1114000007510185,20170131034,cosmos,20170131,34,multi_004_106_033_RU,20170131034_2_multi_004_106_033_RU_078,0.1657000035047531,393,722,-24.14999961853028,17.6299991607666,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/114788_923640_COSMOS_SUB_077.jpg,0.76147,1.0,NONLAE,923640,0.63605905,1.0,NONLAE,0.71075827,1.0,NONLAE,0.8451188,1.0,NONLAE,0.87003773,1.0,NONLAE,0.8156347,1.0,NONLAE,0.8654359,1.0,NONLAE,,0.8156347,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.2070081959744,2.297312294348343,150.2070081959744,2.297312294348343,0.7912999750324922,4.9786,27.157898
2140100418076,HETDEX J100054.81+022831.1,150.22836303710938,2.4752979278564453,2.1231396198272705,elixer,0.949999988079071,lae,2100014458,True,line,Lya,150.22836303710938,2.4752979278564453,0.0,1,26.59334373474121,26.59334373474121,0.052104078233242,0.0190022159367799,3795.570068359375,0.6499999761581421,15.941354751586914,2.6979188919067383,14.750815391540527,2.496432065963745,,,,,-1,3.539999961853028,0.6700000166893005,-0.3347782790660858,0.1673891395330429,-0.309776246547699,0.1548881232738495,5.599999904632568,0.949999988079071,1.1299999952316284,0.2199999988079071,2.686826229095459,2.885093927383423,0.9091432094573976,25.087810516357425,0.1310834884643554,0.965242087841034,DECAM/COSMOS,g,0.994879186153412,2.122204303741455,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.9466863870620728,0.1280000060796737,20170129002,cosmos,20170129,2,multi_047_075_075_RU,20170129002_1_multi_047_075_075_RU_101,0.2666999995708465,151,922,16.530000686645508,13.220000267028809,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/141251_1114583_COSMOS_SUB_088.jpg,0.55402327,1.0,NONLAE,1114583,0.56612605,1.0,NONLAE,0.5525529,1.0,NONLAE,0.60495734,1.0,NONLAE,0.60040665,1.0,NONLAE,0.50897694,1.0,NONLAE,0.5397082,1.0,NONLAE,,0.55402327,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,150.22861326291203,2.475337380962223,150.22861326291203,2.475337380962223,0.9111109168451308,2.3306,24.994032
2140100418161,HETDEX J100025.90+021830.3,150.10791015625,2.308413028717041,3.2750720977783203,elixer,0.949999988079071,lae,2100013386,True,line,Lya,150.10791015625,2.308413028717041,0.0,1,23.860998153686523,23.860998153686523,0.047743797302246,0.017412032932043,5195.5498046875,1.0199999809265137,15.857598304748535,3.2674448490142822,14.851669311523438,3.060173749923706,,,,,-1,4.579999923706055,1.2300000190734863,-0.3497264981269836,0.1199062317609787,-0.3275415301322937,0.1122999563813209,5.630000114440918,0.8399999737739563,0.9900000095367432,0.209999993443489,2.2877297401428223,2.397026777267456,0.90378600358963,24.43881797790528,0.0920661464333534,1.0047149658203125,DECAM/COSMOS,u,0.9809055924415588,3.273815870285034,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,1.6789302825927734,0.0873999968171119,20170127008,cosmos,20170127,8,multi_025_076_032_RL,20170127008_3_multi_025_076_032_RL_063,0.317900002002716,860,572,-22.8799991607666,6.610000133514404,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/116484_935729_COSMOS_SUB_077.jpg,0.4912672,0.0,LAE,935729,0.4425918,0.0,LAE,0.61176527,1.0,NONLAE,0.5324047,1.0,NONLAE,0.55324715,1.0,NONLAE,0.46714404,0.0,LAE,0.5844466,1.0,NONLAE,,0.5324047,0.0,1.0,0.0,0.0,0.0,False,146632,45194,0.0,150.10802305451406,2.3085773862302923,150.10802305451406,2.3085773862302923,0.7176447186883949,2.6514,27.531763
2140100418379,HETDEX J095903.40+023206.5,149.76417541503906,2.535141944885254,2.508317232131958,elixer,0.949999988079071,lae,2100001719,True,line,Lya,149.76417541503906,2.535141944885254,0.0,1,,27.0,0.0495833680033683,0.018082920461893,4263.68994140625,0.6700000166893005,20.99239921569824,3.305812120437622,19.670785903930664,3.097688913345337,,,,,-1,3.910000085830689,0.75,-1.0594295263290403,0.1569525003433227,-0.992731273174286,0.147071287035942,5.659999847412109,0.8899999856948853,1.100000023841858,0.2300000041723251,3.224393844604492,3.4291799068450928,0.8779661059379578,25.988258361816406,0.1456244885921478,4.7692484855651855,DECAM/COSMOS,u,0.9990000128746032,2.5072758197784424,0.949999988079071,-999.0,UNKNOWN,n,-1.0,-1,,,,,,,2.4116551876068115,0.1006999984383583,20170105008,cosmos,20170105,8,multi_037_073_031_LU,20170105008_1_multi_037_073_031_LU_041,0.1814000010490417,387,372,8.899999618530273,-17.6299991607666,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/148883_1174763_COSMOS_SUB_091.jpg,0.8498454,1.0,NONLAE,1174763,0.826847,1.0,NONLAE,0.8803184,1.0,NONLAE,0.8509677,1.0,NONLAE,0.88314223,1.0,NONLAE,0.89756733,1.0,NONLAE,0.8951917,1.0,NONLAE,,0.8803184,0.0,1.0,0.0,0.0,0.0,False,146632,45194,1.0,149.76432852609474,2.5350857681473364,149.76432852609474,2.5350857681473364,0.586622805429175,2.5836,27.672781
2140100418431,HETDEX J095930.36+015605.0,149.87648010253906,1.9347230195999143,2.3867290019989014,elixer,0.6033368706703186,lae,2100000323,True,line,Lya,149.87648010253906,1.9347230195999143,0.0,1,23.429941177368164,23.429941177368164,0.0548043064773082,0.0199869815260171,4115.919921875,0.3300000131130218,53.70829772949219,4.556255340576172,51.40151977539063,4.3605637550354,,,,,-1,3.1600000858306885,0.3199999928474426,0.3254468739032745,0.2488710880279541,0.3114688396453857,0.2381820380687713,12.609999656677246,0.9399999976158142,1.190000057220459,0.2300000041723251,3.925377130508423,4.210708141326904,0.7802286744117737,23.928247451782227,0.042524479329586,0.4590033590793609,DECAM/COSMOS,u,0.8016684651374817,2.385721445083618,0.6033368706703186,0.1039472892880439,GALAXY,n,-1.0,-1,,,,,,,2.3224666118621826,0.0900000035762786,20170103002,cosmos,20170103,2,multi_025_076_032_LU,20170103002_1_multi_025_076_032_LU_035,0.1710000038146972,321,319,24.14999961853028,-17.6299991607666,,,,,,,,,,,/home/bcerqueira/Documents/RESEARCH/FLAEMING/data/32x32/predictions/pred/GRI/53032_534628_COSMOS_SUB_043.jpg,0.13127473,0.0,LAE,534628,0.2377441,0.0,LAE,0.20245178,0.0,LAE,0.24575132,0.0,LAE,0.33350694,0.0,LAE,0.27049667,0.0,LAE,0.41275498,0.0,LAE,,0.24575132,0.0,0.0,0.0,0.0,0.0,True,146632,45194,0.0,149.87646921497463,1.9346315032900068,149.87646921497463,1.9346315032900068,0.3317793854195505,2.1508,23.547436
